@relation dataset_1

@attribute col0 numeric
@attribute col1 numeric
@attribute col2 {nom_2_0,nom_2_1,nom_2_2,nom_2_3,nom_2_4,nom_2_5}
@attribute col3 numeric
@attribute col4 numeric
@attribute class {class0,class1,class2}

@data
11.411316,1,nom_2_4,1,?,class2
0.086998,1,nom_2_1,1,?,class0
-1.009248,0,nom_2_0,0,?,class0
0.20535,0,nom_2_0,0,?,class0
10.261116,1,nom_2_4,1,?,class2
-0.4966,1,nom_2_0,1,?,class0
10.019658,0,nom_2_3,0,?,class2
0.889659,1,nom_2_1,1,?,class0
-0.968212,0,nom_2_0,0,?,class0
-0.334684,1,nom_2_1,1,?,class0
?,1,nom_2_1,1,?,?
-0.592054,1,nom_2_0,1,?,class0
-1.345513,0,nom_2_0,0,?,class0
1.048999,1,nom_2_1,1,?,class0
0.141269,0,nom_2_1,0,?,class0
1.642699,1,nom_2_1,1,?,?
-0.879136,0,nom_2_1,0,?,class0
4.768767,1,nom_2_2,1,?,class1
-0.570477,1,nom_2_1,1,?,?
-0.573278,0,nom_2_0,0,?,class0
-0.265736,0,nom_2_0,0,?,class0
?,0,nom_2_0,0,?,class0
8.146205,0,nom_2_3,0,?,?
-1.219188,0,nom_2_0,0,?,class0
?,1,nom_2_4,1,?,class2
5.396518,1,nom_2_2,1,?,class1
10.838419,1,nom_2_4,1,?,class2
-0.626403,0,nom_2_1,0,?,?
-0.487449,0,nom_2_0,0,?,class0
0.474808,1,nom_2_1,1,?,class0
0.970338,1,nom_2_1,1,?,class0
1.079331,1,nom_2_1,1,?,class0
-0.068631,1,nom_2_1,1,?,class0
0.856901,1,nom_2_1,1,?,class0
9.485613,1,nom_2_4,1,?,class2
-0.631444,0,nom_2_0,0,?,class0
0.491049,0,nom_2_0,0,?,?
1.026862,1,nom_2_1,1,?,class0
10.835363,1,nom_2_4,1,?,class2
-0.579618,0,nom_2_0,0,?,class0
-0.115066,0,nom_2_0,0,?,class0
9.27458,0,nom_2_3,0,?,class2
?,0,nom_2_0,0,?,class0
0.514643,1,nom_2_0,1,?,class0
0.671968,1,nom_2_1,1,?,class0
1.143295,1,nom_2_1,1,?,class0
0.299527,0,nom_2_1,0,?,class0
9.918666,0,nom_2_3,0,?,class2
0.538445,1,nom_2_0,1,?,class0
0.185498,0,nom_2_0,0,?,class0
-0.060118,0,nom_2_0,0,?,class0
-0.826899,1,nom_2_0,1,?,class0
-1.026093,0,nom_2_0,0,?,class0
-1.339861,0,nom_2_1,0,?,class0
0.337184,0,nom_2_0,0,?,class0
0.660133,0,nom_2_1,0,?,class0
?,0,nom_2_0,0,?,class0
-0.508657,0,nom_2_0,0,?,class0
0.395952,1,nom_2_1,1,?,class0
-0.782809,0,nom_2_0,0,?,class0
0.417054,0,nom_2_0,0,?,class0
1.164126,1,nom_2_1,1,?,class0
0.945938,1,nom_2_1,1,?,class0
?,0,nom_2_0,0,?,class0
0.177769,0,nom_2_0,0,?,class0
-1.726829,0,nom_2_0,0,?,class0
0.958003,1,nom_2_1,1,?,class0
-1.206513,0,nom_2_0,0,?,class0
1.305181,1,nom_2_1,1,?,class0
0.204791,0,nom_2_0,0,?,class0
0.811354,1,nom_2_1,1,?,class0
0.439744,1,nom_2_1,1,?,class0
0.986343,1,nom_2_1,1,?,class0
1.023723,1,nom_2_1,1,?,class0
?,0,nom_2_0,0,?,class0
0.121691,0,nom_2_0,0,?,class0
0.309164,1,nom_2_0,1,?,class0
0.086466,0,nom_2_1,0,?,class0
-0.468008,0,nom_2_0,0,?,class0
5.332727,0,nom_2_2,0,?,class1
0.31343,1,nom_2_1,1,?,?
11.609162,1,nom_2_4,1,?,class2
-0.517369,0,nom_2_0,0,?,class0
0.618951,1,nom_2_1,1,?,class0
-0.473868,0,nom_2_0,0,?,class0
-2.612727,0,nom_2_0,0,?,class0
-1.81948,0,nom_2_0,0,?,class0
-1.449136,0,nom_2_0,0,?,class0
0.234618,0,nom_2_1,0,?,class0
-0.913304,0,nom_2_1,0,?,class0
-1.63259,0,nom_2_0,0,?,class0
-0.500481,0,nom_2_0,0,?,class0
-1.404529,0,nom_2_0,0,?,class0
-0.988728,0,nom_2_0,0,?,class0
1.795967,1,nom_2_1,1,?,class0
-1.624045,0,nom_2_0,0,?,class0
5.743808,1,nom_2_2,1,?,class1
-0.747614,1,nom_2_1,1,?,class0
-0.044662,1,nom_2_0,1,?,class0
0.874616,1,nom_2_1,1,?,class0
1.694233,1,nom_2_1,1,?,class0
10.22306,0,nom_2_3,0,?,class2
0.533593,1,nom_2_1,1,?,class0
0.671622,1,nom_2_1,1,?,class0
-1.392228,0,nom_2_0,0,?,class0
4258.979065,0,nom_2_2,0,?,class1
0.477908,1,nom_2_0,1,?,class0
-871.967892,0,nom_2_0,0,?,class0
?,1,nom_2_1,1,?,?
0.10231,0,nom_2_0,0,?,class0
0.20421,1,nom_2_0,1,?,?
0.000555,1,nom_2_1,1,?,class0
0.515088,1,nom_2_0,1,?,class0
-0.195842,1,nom_2_1,1,?,class0
0.480935,1,nom_2_1,1,?,class0
0.540074,1,nom_2_1,1,?,class0
11.43189,1,nom_2_4,1,?,class2
-0.273942,0,nom_2_0,0,?,class0
-0.827782,0,nom_2_0,0,?,class0
9.63106,0,nom_2_4,0,?,class2
0.613352,1,nom_2_1,1,?,class0
-0.328719,1,nom_2_0,1,?,class0
-0.057985,0,nom_2_0,0,?,class0
0.773259,1,nom_2_0,1,?,class0
1.570126,1,nom_2_1,1,?,class0
?,0,nom_2_1,0,?,?
-0.744833,0,nom_2_0,0,?,class0
-0.324021,0,nom_2_0,0,?,class0
0.878381,1,nom_2_1,1,?,class0
0.386849,1,nom_2_0,1,?,class0
?,0,nom_2_2,0,?,class1
-0.819954,0,nom_2_0,0,?,class0
-0.532011,0,nom_2_0,0,?,class0
-1.920933,0,nom_2_0,0,?,class0
-2.308457,0,nom_2_0,0,?,class0
0.811046,0,nom_2_0,0,?,class0
-0.394352,1,nom_2_1,1,?,class0
11.324672,1,nom_2_4,1,?,class2
2.006757,1,nom_2_1,1,?,class0
-0.318081,1,nom_2_0,1,?,class0
1.28303,1,nom_2_1,1,?,class0
-0.394113,1,nom_2_0,1,?,class0
8.238718,0,nom_2_3,0,?,class2
8.941189,0,nom_2_3,0,?,class2
244.341251,1,nom_2_0,1,?,class0
-1.483087,0,nom_2_0,0,?,class0
2.425605,1,nom_2_1,1,?,class0
-0.786503,0,nom_2_0,0,?,class0
728.813027,0,nom_2_1,0,?,class0
-0.33804,0,nom_2_0,0,?,class0
0.244458,1,nom_2_1,1,?,class0
0.81034,1,nom_2_1,1,?,class0
?,1,nom_2_0,1,?,class0
-0.477055,0,nom_2_1,0,?,class0
10.508257,1,nom_2_4,1,?,class2
4.90415,1,nom_2_2,1,?,class1
-0.876297,0,nom_2_0,0,?,class0
?,1,nom_2_1,1,?,class0
0.612982,1,nom_2_1,1,?,class0
0.201139,1,nom_2_0,1,?,class0
-0.361501,0,nom_2_0,0,?,class0
2.687415,0,nom_2_1,0,?,class1
-0.465398,0,nom_2_1,0,?,class0
-0.723918,0,nom_2_0,0,?,class0
0.069581,0,nom_2_0,0,?,class0
0.722939,1,nom_2_1,1,?,class0
0.292681,0,nom_2_0,0,?,class0
0.76635,1,nom_2_1,1,?,class0
0.742042,1,nom_2_1,1,?,class0
0.346316,1,nom_2_1,1,?,class0
-0.183473,1,nom_2_0,1,?,class0
-1.498033,0,nom_2_0,0,?,class0
1.788809,1,nom_2_1,1,?,class0
0.367796,0,nom_2_0,0,?,class0
-0.885544,0,nom_2_0,0,?,class0
-2.356574,0,nom_2_0,0,?,class0
-0.133317,0,nom_2_0,0,?,class0
0.229573,0,nom_2_0,0,?,class0
-0.616324,0,nom_2_0,0,?,class0
-0.615562,0,nom_2_1,0,?,class0
-1.348746,0,nom_2_0,0,?,class0
0.124842,0,nom_2_0,0,?,class0
1.189227,1,nom_2_1,1,?,class0
-0.886743,0,nom_2_0,0,?,class0
0.25961,0,nom_2_0,0,?,class0
1.938701,1,nom_2_1,1,?,class0
0.723765,1,nom_2_1,1,?,class0
-1.632641,0,nom_2_0,0,?,class0
-0.243264,0,nom_2_0,0,?,class0
-0.999027,0,nom_2_0,0,?,class0
-0.215704,1,nom_2_0,1,?,class0
5.472257,1,nom_2_2,1,?,class1
-1.288345,0,nom_2_0,0,?,class0
-0.282888,1,nom_2_1,1,?,class0
0.227811,0,nom_2_1,0,?,class0
5.793665,1,nom_2_2,1,?,class1
6.643461,1,nom_2_3,1,?,class1
-0.048422,1,nom_2_1,1,?,class0
-0.419674,0,nom_2_0,0,?,class0
-1.254042,0,nom_2_0,0,?,class0
-1.244155,1,nom_2_0,1,?,?
-0.426588,0,nom_2_0,0,?,class0
-0.378784,1,nom_2_0,1,?,class0
85.076818,1,nom_2_0,1,?,class0
-0.601206,0,nom_2_0,0,?,class0
-0.497054,1,nom_2_0,1,?,class0
-1.523579,0,nom_2_0,0,?,class0
-0.561749,1,nom_2_1,1,?,class0
2.572233,1,nom_2_1,1,?,class0
10.542942,1,nom_2_4,1,?,class2
311.648807,0,nom_2_0,0,?,class0
2.003795,1,nom_2_1,1,?,class0
4.258262,1,nom_2_2,1,?,class1
0.720472,1,nom_2_1,1,?,class0
1.469951,1,nom_2_1,1,?,class0
-1.45403,0,nom_2_0,0,?,class0
0.350845,0,nom_2_0,0,?,class0
2.015048,1,nom_2_1,1,?,class0
-1.518112,0,nom_2_0,0,?,class0
0.852623,0,nom_2_0,0,?,class0
-0.850143,1,nom_2_0,1,?,class0
2.009019,1,nom_2_1,1,?,class0
1.803268,1,nom_2_1,1,?,class0
-0.095835,0,nom_2_0,0,?,class0
?,1,nom_2_3,1,?,class1
0.736969,1,nom_2_1,1,?,class0
0.102199,1,nom_2_1,1,?,class0
-0.143893,1,nom_2_0,1,?,class0
-0.467994,0,nom_2_0,0,?,class0
-162.301309,1,nom_2_0,1,?,class0
-1740.220541,0,nom_2_0,0,?,class0
1.372463,1,nom_2_1,1,?,class0
5.993691,0,nom_2_2,0,?,class1
-1.413367,0,nom_2_0,0,?,class0
0.514837,1,nom_2_0,1,?,class0
-0.027085,0,nom_2_0,0,?,class0
0.162788,0,nom_2_1,0,?,class0
1.044856,1,nom_2_1,1,?,class0
-1.537422,0,nom_2_0,0,?,class0
0.312903,1,nom_2_0,1,?,class0
298.675967,0,nom_2_0,0,?,class0
-0.359542,0,nom_2_1,0,?,class0
-0.286859,1,nom_2_0,1,?,class0
4.676141,0,nom_2_2,0,?,class1
-1077.299658,0,nom_2_0,0,?,class0
-0.198631,1,nom_2_0,1,?,class0
0.674441,0,nom_2_1,0,?,class0
0.554735,0,nom_2_1,0,?,class0
0.750758,1,nom_2_1,1,?,class0
-1.828105,0,nom_2_0,0,?,class0
0.397273,1,nom_2_0,1,?,class0
-0.602341,0,nom_2_0,0,?,?
0.931263,1,nom_2_1,1,?,class0
0.385026,0,nom_2_0,0,?,class0
0.86301,1,nom_2_1,1,?,class0
-0.77798,1,nom_2_1,1,?,class0
-2.314903,0,nom_2_0,0,?,class0
-0.547655,0,nom_2_0,0,?,class0
9.990714,1,nom_2_4,1,?,class2
0.175576,0,nom_2_0,0,?,class0
?,0,nom_2_0,0,?,class0
-0.961533,0,nom_2_0,0,?,class0
-0.009455,0,nom_2_0,0,?,class0
-1.417002,0,nom_2_0,0,?,class0
-0.273232,1,nom_2_1,1,?,class0
?,1,nom_2_1,1,?,class0
?,0,nom_2_0,0,?,class0
-0.191977,1,nom_2_1,1,?,class0
5.186449,0,nom_2_2,0,?,class1
?,0,nom_2_0,0,?,class0
-0.391844,1,nom_2_0,1,?,class0
789.703693,1,nom_2_1,1,?,class0
-0.754535,0,nom_2_0,0,?,class0
-0.119571,0,nom_2_0,0,?,class0
5527.349331,0,nom_2_2,0,?,class1
0.057621,0,nom_2_1,0,?,class0
-1.037153,0,nom_2_0,0,?,?
-0.647689,0,nom_2_0,0,?,class0
-0.763731,0,nom_2_0,0,?,class0
-0.680679,0,nom_2_0,0,?,?
0.589322,1,nom_2_1,1,?,class0
0.013871,0,nom_2_0,0,?,class0
?,1,nom_2_1,1,?,class0
-1.047801,0,nom_2_0,0,?,class0
-1.293747,0,nom_2_0,0,?,class0
0.346184,1,nom_2_1,1,?,class0
1.018146,1,nom_2_1,1,?,class0
783.207508,1,nom_2_1,1,?,class0
-0.075453,1,nom_2_0,1,?,class0
-1.219223,0,nom_2_0,0,?,class0
0.311331,1,nom_2_0,1,?,class0
4.406879,0,nom_2_2,0,?,class1
0.922111,1,nom_2_1,1,?,class0
0.621189,1,nom_2_0,1,?,?
0.493459,1,nom_2_1,1,?,class0
-2.207861,0,nom_2_0,0,?,class0
1.56705,1,nom_2_1,1,?,class0
-0.996589,0,nom_2_0,0,?,class0
5.423542,1,nom_2_2,1,?,class1
5.502528,1,nom_2_2,1,?,class1
0.356706,0,nom_2_0,0,?,class0
-0.057335,0,nom_2_1,0,?,class0
0.640741,1,nom_2_1,1,?,class0
-0.069588,1,nom_2_0,1,?,class0
-0.461949,1,nom_2_0,1,?,class0
-0.850263,0,nom_2_1,0,?,class0
0.328754,0,nom_2_1,0,?,class0
529.292381,1,nom_2_1,1,?,class0
1.216565,1,nom_2_1,1,?,class0
-0.036638,1,nom_2_0,1,?,class0
-0.113981,1,nom_2_0,1,?,class0
0.246321,1,nom_2_0,1,?,class0
-0.237349,0,nom_2_0,0,?,class0
1.44375,1,nom_2_1,1,?,class0
0.492925,0,nom_2_1,0,?,class0
-0.457811,0,nom_2_0,0,?,class0
-0.837387,1,nom_2_1,1,?,class0
-0.759183,0,nom_2_0,0,?,class0
9.812798,0,nom_2_3,0,?,class2
1.110845,1,nom_2_0,1,?,class0
11.885992,1,nom_2_4,1,?,class2
-1.057293,0,nom_2_0,0,?,class0
-0.874382,0,nom_2_0,0,?,class0
-0.062622,1,nom_2_0,1,?,class0
-0.371048,0,nom_2_0,0,?,class0
0.590132,1,nom_2_0,1,?,class0
3.820098,0,nom_2_1,0,?,class1
0.464053,0,nom_2_0,0,?,class0
-1.255416,0,nom_2_0,0,?,class0
0.230108,1,nom_2_1,1,?,class0
0.650775,1,nom_2_1,1,?,?
-1.263739,0,nom_2_0,0,?,class0
1.294611,1,nom_2_0,1,?,class0
-0.359273,1,nom_2_0,1,?,class0
1.786754,1,nom_2_1,1,?,class0
?,1,nom_2_1,1,?,class0
-1.29213,0,nom_2_0,0,?,class0
4.304284,0,nom_2_1,0,?,class1
0.839625,1,nom_2_1,1,?,class0
0.71457,0,nom_2_0,0,?,class0
1.215808,1,nom_2_1,1,?,class0
0.490274,0,nom_2_1,0,?,class0
8.91565,1,nom_2_3,1,?,class2
-0.973898,0,nom_2_0,0,?,class0
5.866252,1,nom_2_2,1,?,class1
-1.207177,0,nom_2_0,0,?,class0
0.528591,1,nom_2_0,1,?,class0
1.626026,1,nom_2_1,1,?,class0
-1.581021,0,nom_2_0,0,?,class0
0.895956,1,nom_2_0,1,?,class0
-0.228951,0,nom_2_0,0,?,class0
1.113797,1,nom_2_1,1,?,class0
-0.700459,1,nom_2_0,1,?,class0
0.131135,0,nom_2_1,0,?,class0
-0.398941,0,nom_2_0,0,?,class0
-1.026728,0,nom_2_0,0,?,class0
4.363459,0,nom_2_2,0,?,class1
-0.492115,0,nom_2_0,0,?,class0
0.870796,1,nom_2_1,1,?,class0
?,0,nom_2_0,0,?,class0
-1.23832,0,nom_2_0,0,?,class0
0.300182,0,nom_2_1,0,?,class0
?,1,nom_2_1,1,?,class0
-0.66229,0,nom_2_1,0,?,?
0.28318,1,nom_2_1,1,?,?
9.314587,0,nom_2_3,0,?,class2
-0.530471,1,nom_2_0,1,?,class0
-0.448829,0,nom_2_0,0,?,?
0.207748,0,nom_2_1,0,?,class0
?,1,nom_2_1,1,?,class0
-89.047884,0,nom_2_1,0,?,class0
0.0649,0,nom_2_0,0,?,class0
-0.753544,0,nom_2_0,0,?,class0
-0.197767,1,nom_2_1,1,?,class0
9.954894,0,nom_2_4,0,?,class2
-1.89344,0,nom_2_0,0,?,class0
0.884287,1,nom_2_1,1,?,class0
4.084385,0,nom_2_1,0,?,class1
-0.997055,0,nom_2_0,0,?,class0
0.905551,1,nom_2_0,1,?,class0
-1.055654,0,nom_2_0,0,?,class0
0.293776,0,nom_2_0,0,?,class0
0.449781,1,nom_2_0,1,?,class0
-0.781046,0,nom_2_0,0,?,class0
1.570162,1,nom_2_1,1,?,class0
1.264648,1,nom_2_1,1,?,class0
0.25533,1,nom_2_1,1,?,class0
0.100522,0,nom_2_0,0,?,class0
-1.752892,0,nom_2_0,0,?,class0
0.117732,0,nom_2_0,0,?,class0
0.938139,0,nom_2_0,0,?,class0
-0.926339,0,nom_2_0,0,?,class0
-0.522533,0,nom_2_1,0,?,class0
-0.51475,0,nom_2_0,0,?,class0
-0.127514,1,nom_2_1,1,?,class0
-0.74229,0,nom_2_0,0,?,class0
-0.405565,1,nom_2_0,1,?,class0
-1.694886,0,nom_2_0,0,?,class0
0.428057,0,nom_2_1,0,?,class0
-0.98865,0,nom_2_0,0,?,class0
1.86952,1,nom_2_1,1,?,class0
-1.279675,1,nom_2_0,1,?,class0
4.64045,0,nom_2_2,0,?,class1
-0.396362,0,nom_2_0,0,?,class0
0.291439,1,nom_2_0,1,?,class0
-0.318963,0,nom_2_0,0,?,class0
-0.381322,1,nom_2_0,1,?,class0
-0.642338,0,nom_2_0,0,?,class0
4.791384,1,nom_2_2,1,?,class1
-0.751184,0,nom_2_0,0,?,class0
0.084583,0,nom_2_1,0,?,class0
-1138.935642,1,nom_2_0,1,?,class0
-1.698365,0,nom_2_0,0,?,class0
1.39666,1,nom_2_1,1,?,?
1.540186,1,nom_2_1,1,?,class0
0.089448,1,nom_2_0,1,?,class0
-0.074861,1,nom_2_0,1,?,class0
0.194153,0,nom_2_0,0,?,class0
0.42236,1,nom_2_1,1,?,class0
-1.402471,0,nom_2_0,0,?,class0
980.590663,1,nom_2_1,1,?,class0
-0.586063,0,nom_2_0,0,?,class0
-0.010577,1,nom_2_0,1,?,class0
-1.409538,0,nom_2_0,0,?,class0
1048.038549,1,nom_2_1,1,?,class0
9.41343,0,nom_2_4,0,?,class2
0.24146,1,nom_2_1,1,?,class0
1.005295,1,nom_2_1,1,?,class0
3.998243,1,nom_2_1,1,?,class0
-0.298722,0,nom_2_1,0,?,class0
0.137947,1,nom_2_0,1,?,class0
0.015584,1,nom_2_1,1,?,class0
-0.312548,0,nom_2_0,0,?,class0
?,0,nom_2_0,0,?,class0
0.207757,1,nom_2_1,1,?,class0
5.220061,1,nom_2_2,1,?,class1
0.58676,1,nom_2_0,1,?,class0
-0.493815,0,nom_2_0,0,?,class0
8.726591,0,nom_2_3,0,?,class2
-0.550177,0,nom_2_0,0,?,class0
0.247337,1,nom_2_1,1,?,class0
4.264187,0,nom_2_2,0,?,class1
?,1,nom_2_4,1,?,class2
0.01656,1,nom_2_0,1,?,class0
-0.98876,0,nom_2_0,0,?,class0
0.296222,0,nom_2_0,0,?,class0
-0.089492,0,nom_2_0,0,?,class0
-0.108983,0,nom_2_0,0,?,class0
428.792279,0,nom_2_0,0,?,class0
1.078656,1,nom_2_0,1,?,class0
0.529085,1,nom_2_1,1,?,class0
1.940004,1,nom_2_1,1,?,class0
0.534003,1,nom_2_1,1,?,class0
-0.435919,0,nom_2_0,0,?,class0
9.687062,1,nom_2_3,1,?,class2
0.973794,1,nom_2_1,1,?,class0
1.44255,1,nom_2_1,1,?,class0
10.137055,0,nom_2_3,0,?,class2
-0.194482,0,nom_2_0,0,?,class0
-0.75932,0,nom_2_0,0,?,class0
-1.198979,0,nom_2_0,0,?,class0
10.187898,1,nom_2_4,1,?,class2
1.794056,1,nom_2_1,1,?,?
-0.976868,0,nom_2_0,0,?,class0
-0.608284,0,nom_2_0,0,?,class0
0.578077,0,nom_2_1,0,?,class0
-0.642534,0,nom_2_0,0,?,class0
0.393383,0,nom_2_1,0,?,class0
0.196667,1,nom_2_1,1,?,class0
4.814372,1,nom_2_2,1,?,class1
0.27855,1,nom_2_0,1,?,class0
0.445727,1,nom_2_0,1,?,class0
0.522037,1,nom_2_1,1,?,class0
0.461871,0,nom_2_0,0,?,class0
0.478816,1,nom_2_1,1,?,class0
0.851361,1,nom_2_1,1,?,class0
-0.788959,0,nom_2_0,0,?,class0
1.315327,1,nom_2_1,1,?,class0
0.190629,0,nom_2_0,0,?,class0
1.068525,1,nom_2_1,1,?,class0
-0.682446,0,nom_2_0,0,?,class0
-0.271479,1,nom_2_0,1,?,class0
0.910332,1,nom_2_1,1,?,class0
0.115554,1,nom_2_1,1,?,class0
0.559142,0,nom_2_0,0,?,class0
-0.756909,0,nom_2_1,0,?,class0
?,1,nom_2_1,1,?,class0
0.037263,0,nom_2_0,0,?,class0
-0.348587,0,nom_2_0,0,?,class0
-0.308765,1,nom_2_0,1,?,class0
0.951295,1,nom_2_1,1,?,class0
0.695072,1,nom_2_1,1,?,class0
1.234574,1,nom_2_1,1,?,class0
-0.659567,0,nom_2_0,0,?,class0
-1.625867,0,nom_2_1,0,?,class0
1.529441,1,nom_2_1,1,?,class0
?,0,nom_2_0,0,?,class0
-1.767237,0,nom_2_0,0,?,class0
0.145174,1,nom_2_1,1,?,class0
-1.414088,0,nom_2_0,0,?,class0
-606.519214,0,nom_2_0,0,?,class0
-0.222715,1,nom_2_1,1,?,class0
-0.279238,0,nom_2_0,0,?,class0
0.695395,1,nom_2_1,1,?,class0
0.962847,1,nom_2_1,1,?,class0
-1.212275,0,nom_2_1,0,?,class0
0.448454,1,nom_2_1,1,?,class0
0.398416,0,nom_2_0,0,?,class0
0.459449,1,nom_2_1,1,?,class0
1.135402,1,nom_2_1,1,?,class0
-3.033333,0,nom_2_0,0,?,class0
3.916809,0,nom_2_2,0,?,class1
-2.159395,0,nom_2_0,0,?,class0
1.41649,1,nom_2_1,1,?,?
1.163957,1,nom_2_1,1,?,class0
2.025447,1,nom_2_1,1,?,class0
-1.327726,0,nom_2_0,0,?,class0
1.301838,1,nom_2_1,1,?,class0
-1.831241,0,nom_2_0,0,?,class0
22.786157,1,nom_2_1,1,?,class0
-0.76712,0,nom_2_0,0,?,class0
-1.181896,1,nom_2_0,1,?,class0
0.120745,0,nom_2_0,0,?,class0
-1.692688,0,nom_2_0,0,?,class0
0.941424,1,nom_2_1,1,?,?
0.788595,0,nom_2_0,0,?,class0
-0.064732,0,nom_2_1,0,?,class0
0.069713,0,nom_2_0,0,?,class0
?,1,nom_2_0,1,?,?
0.287641,0,nom_2_1,0,?,class0
-0.449475,0,nom_2_0,0,?,class0
-0.876498,1,nom_2_0,1,?,class0
-0.658473,0,nom_2_0,0,?,class0
0.849016,1,nom_2_1,1,?,class0
-0.787901,0,nom_2_0,0,?,class0
1.680058,1,nom_2_1,1,?,class0
?,0,nom_2_0,0,?,class0
-1.300553,0,nom_2_0,0,?,class0
1.451361,1,nom_2_1,1,?,?
0.678758,1,nom_2_1,1,?,class0
1.99118,1,nom_2_1,1,?,?
1.49159,1,nom_2_1,1,?,class0
1.266235,1,nom_2_1,1,?,class0
4.827134,0,nom_2_2,0,?,class1
0.69688,1,nom_2_1,1,?,class0
-0.335536,0,nom_2_0,0,?,class0
3.166682,0,nom_2_1,0,?,class1
0.20137,1,nom_2_0,1,?,class0
?,0,nom_2_0,0,?,class0
-580.444826,1,nom_2_0,1,?,class0
-0.056639,1,nom_2_0,1,?,class0
-0.297426,1,nom_2_0,1,?,class0
-1.013341,0,nom_2_0,0,?,class0
0.649944,0,nom_2_1,0,?,class0
0.124252,1,nom_2_1,1,?,class0
9.134853,0,nom_2_3,0,?,class2
2.143632,1,nom_2_1,1,?,class0
-0.865892,0,nom_2_0,0,?,class0
5.687704,1,nom_2_2,1,?,class1
-1.940044,0,nom_2_0,0,?,class0
-1.918837,0,nom_2_0,0,?,class0
-0.579381,0,nom_2_0,0,?,class0
-0.137614,1,nom_2_1,1,?,class0
?,1,nom_2_1,1,?,?
3.887836,0,nom_2_2,0,?,class1
-0.299525,0,nom_2_1,0,?,class0
0.187831,0,nom_2_0,0,?,class0
-2.118719,0,nom_2_0,0,?,class0
-1.192422,0,nom_2_0,0,?,class0
4.164282,0,nom_2_2,0,?,class1
-0.090997,0,nom_2_0,0,?,class0
-2.135312,0,nom_2_0,0,?,class0
0.545749,1,nom_2_1,1,?,class0
-0.699166,0,nom_2_0,0,?,class0
-0.378613,1,nom_2_0,1,?,class0
0.672795,0,nom_2_1,0,?,class0
-0.466147,0,nom_2_0,0,?,class0
-0.252375,0,nom_2_0,0,?,class0
9.759541,0,nom_2_4,0,?,class2
0.30571,1,nom_2_0,1,?,class0
8.253396,0,nom_2_3,0,?,class2
-0.81276,1,nom_2_0,1,?,class0
-0.092253,1,nom_2_1,1,?,class0
-0.209126,0,nom_2_0,0,?,class0
-0.118799,1,nom_2_0,1,?,class0
-0.945831,1,nom_2_0,1,?,class0
-2.809938,0,nom_2_0,0,?,class0
-0.781386,0,nom_2_0,0,?,class0
-0.074747,1,nom_2_0,1,?,class0
0.776387,1,nom_2_1,1,?,class0
-0.141196,1,nom_2_0,1,?,class0
10.015319,1,nom_2_4,1,?,?
0.852352,1,nom_2_1,1,?,?
0.482052,0,nom_2_0,0,?,class0
-0.865572,0,nom_2_0,0,?,class0
-0.624569,1,nom_2_0,1,?,?
1.62193,1,nom_2_1,1,?,class0
4.460787,0,nom_2_2,0,?,class1
9.524222,0,nom_2_3,0,?,class2
-1.091139,0,nom_2_0,0,?,class0
-1.033457,0,nom_2_0,0,?,class0
0.202274,1,nom_2_0,1,?,class0
1.083402,1,nom_2_1,1,?,class0
5.243335,1,nom_2_2,1,?,class1
0.272003,0,nom_2_0,0,?,class0
-1.010714,0,nom_2_0,0,?,class0
1.394587,1,nom_2_1,1,?,class0
0.457852,1,nom_2_0,1,?,class0
0.850834,1,nom_2_1,1,?,class0
-0.396532,0,nom_2_0,0,?,class0
-0.152659,0,nom_2_0,0,?,class0
0.906034,1,nom_2_1,1,?,class0
0.993158,1,nom_2_1,1,?,class0
-1.444628,0,nom_2_0,0,?,class0
0.662966,1,nom_2_0,1,?,class0
-0.010594,1,nom_2_1,1,?,class0
1.32608,1,nom_2_1,1,?,class0
-0.919712,1,nom_2_0,1,?,class0
0.004421,0,nom_2_0,0,?,class0
-0.072435,1,nom_2_1,1,?,class0
0.670831,1,nom_2_1,1,?,class0
0.994239,1,nom_2_1,1,?,class0
0.283783,0,nom_2_1,0,?,class0
?,1,nom_2_0,1,?,?
1.505538,1,nom_2_1,1,?,class0
1.19629,0,nom_2_0,0,?,class0
-0.578281,1,nom_2_0,1,?,class0
0.123545,0,nom_2_0,0,?,class0
-0.666591,1,nom_2_0,1,?,class0
0.831254,1,nom_2_1,1,?,class0
-0.775551,0,nom_2_1,0,?,class0
-1.375865,0,nom_2_0,0,?,class0
-1.153443,0,nom_2_0,0,?,class0
5.743941,1,nom_2_2,1,?,class1
0.38867,1,nom_2_1,1,?,class0
1.851926,1,nom_2_1,1,?,class0
-0.772417,0,nom_2_0,0,?,class0
-2.129313,0,nom_2_0,0,?,class0
-0.176799,0,nom_2_0,0,?,class0
-0.128537,0,nom_2_1,0,?,class0
1.000547,1,nom_2_1,1,?,class0
0.125241,0,nom_2_1,0,?,class0
1.054985,1,nom_2_1,1,?,class0
0.259156,1,nom_2_0,1,?,class0
-0.609854,0,nom_2_0,0,?,class0
5.319216,0,nom_2_2,0,?,class1
-0.072961,0,nom_2_0,0,?,class0
0.474484,1,nom_2_1,1,?,class0
0.831273,0,nom_2_0,0,?,class0
0.709564,1,nom_2_1,1,?,class0
-1.275104,0,nom_2_0,0,?,class0
1.553521,1,nom_2_1,1,?,class0
1.308765,1,nom_2_1,1,?,class0
